0009316027,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,김정옥, [12-401:목(1)(2)],제12호관 컨벤션센터-401 영어랩실[12-401],강의(이론),N
0009316028,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,이은재, [12-402:목(1)(2)],제12호관 컨벤션센터-402 영어랩실[12-402],강의(이론),N
0009316029,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,남정현, [NC-205:수(1)(2)],미추홀타워  별관A동-205 강의실[NC-205],강의(이론),N
0009316030,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,박효진, [NC-207:수(1)(2)],미추홀타워  별관A동-207 강의실[NC-207],강의(이론),N
0009316031,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,차현지, [NC-602:수(1)(2)],미추홀타워  별관A동-602 강의실[NC-602],강의(이론),N
0009316032,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,남정현, [12-401:화(1)(2)],제12호관 컨벤션센터-401 영어랩실[12-401],강의(이론),N
0009316033,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,박효진, [12-402:화(1)(2)],제12호관 컨벤션센터-402 영어랩실[12-402],강의(이론),N
0009316034,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,김연정, [12-405:화(1)(2)],제12호관 컨벤션센터-405 영어랩실[12-405],강의(이론),N
0009316035,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,안수진, [12-406:화(1)(2)],제12호관 컨벤션센터-406 강의실(소)-3[12-406],강의(이론),N
0009316036,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,이은재, [12-407:화(1)(2)],제12호관 컨벤션센터-407 강의실(소)-4[12-407],강의(이론),N
0009316037,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,Cruz Jr Fidel Richard, [14-219:금(1)(2)],제14호관 동북아경제·경영-219 강의실[14-219],강의(이론),N
0009316038,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,Cruz Jr Fidel Richard, [14-219:금(3)(4)],제14호관 동북아경제·경영-219 강의실[14-219],강의(이론),N
0009316039,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,Academic English,Academic English,2,1,35,최종욱, [12-401:목(야1)(야2)],제12호관 컨벤션센터-401 영어랩실[12-401],강의(이론),N
0009317001,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,추교남, [04-101:월(1)(2)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317002,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,이선아, [04-104:월(1)(2)],제4호관 BM컨텐츠관-104 전산실습실-1[04-104],강의(이론),N
0009317003,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,염귀덕, [04-105:월(1)(2)],제4호관 BM컨텐츠관-105 전산실습실-2[04-105],강의(이론),N
0009317004,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,염귀덕, [04-101:월(4)(5)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317005,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,황태준, [04-102:월(4)(5)],제4호관 BM컨텐츠관-102 전산실습실-4[04-102],강의(이론),N
0009317006,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김영직, [04-101:목(1)(2)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317007,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김종탁, [04-102:목(1)(2)],제4호관 BM컨텐츠관-102 전산실습실-4[04-102],강의(이론),N
0009317008,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,추교남, [04-104:목(1)(2)],제4호관 BM컨텐츠관-104 전산실습실-1[04-104],강의(이론),N
0009317009,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,이선아, [04-101:화(4)(5)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317010,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김종탁, [04-102:화(4)(5)],제4호관 BM컨텐츠관-102 전산실습실-4[04-102],강의(이론),N
0009317011,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김경숙, [04-104:화(4)(5)],제4호관 BM컨텐츠관-104 전산실습실-1[04-104],강의(이론),N
0009317012,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,염귀덕, [04-105:화(4)(5)],제4호관 BM컨텐츠관-105 전산실습실-2[04-105],강의(이론),N
0009317013,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,염귀덕, [04-101:화(1)(2)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317014,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김경숙, [04-102:화(1)(2)],제4호관 BM컨텐츠관-102 전산실습실-4[04-102],강의(이론),N
0009317015,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김종탁, [04-101:수(4)(5)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317016,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김영직, [04-102:수(4)(5)],제4호관 BM컨텐츠관-102 전산실습실-4[04-102],강의(이론),N
0009317017,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,황태준, [04-104:수(4)(5)],제4호관 BM컨텐츠관-104 전산실습실-1[04-104],강의(이론),N
0009317018,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김백현, [04-101:목(4)(5)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317019,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김종탁, [04-102:목(4)(5)],제4호관 BM컨텐츠관-102 전산실습실-4[04-102],강의(이론),N
0009317020,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김종탁, [04-101:수(7)(8)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317021,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김영직, [04-102:수(7)(8)],제4호관 BM컨텐츠관-102 전산실습실-4[04-102],강의(이론),N
0009317022,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,이선아, [04-101:화(7)(8)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317023,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김종탁, [04-102:화(7)(8)],제4호관 BM컨텐츠관-102 전산실습실-4[04-102],강의(이론),N
0009317024,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김경숙, [04-104:화(7)(8)],제4호관 BM컨텐츠관-104 전산실습실-1[04-104],강의(이론),N
0009317025,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,추교남, [04-101:수(1)(2)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
0009317026,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김영직, [04-102:수(1)(2)],제4호관 BM컨텐츠관-102 전산실습실-4[04-102],강의(이론),N
0009317027,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,황태준, [04-104:수(1)(2)],제4호관 BM컨텐츠관-104 전산실습실-1[04-104],강의(이론),N
0009317028,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,컴퓨팅적사고와SW,Computational Thinking and SW,2,1,35,김백현, [04-101:수(야1)(야2)],제4호관 BM컨텐츠관-101 전산실습실-3[04-101],강의(이론),N
XAA8061001,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,정영진, [05-103:화(4)(5)(6)],제5호관 자연과학대학·생명과학기술대학-103 수학과시청각실[05-103],이론실험실습,N
XAA8061002,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,이승윤, [05-326:화(4)(5)(6)],제5호관 자연과학대학·생명과학기술대학-326 강의실(소)-2[05-326],이론실험실습,N
XAA8061003,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,이태희, [05-407:화(4)(5)(6)],제5호관 자연과학대학·생명과학기술대학-407 이론화학실[05-407],이론실험실습,N
XAA8061004,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,박보연, [05-506:화(4)(5)(6)],제5호관 자연과학대학·생명과학기술대학-506 강의실(소)-5[05-506],이론실험실습,N
XAA8061005,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,양근용, [05-336:금(4)(5)(6)],제5호관 자연과학대학·생명과학기술대학-336 강의실[05-336],이론실험실습,N
XAA8061006,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,박주혜, [41-108:금(4)(5)(6)],제41호관 바이오 컴플렉스관-108 강의실2[41-108],이론실험실습,N
XAA8061007,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,, [41-107:금(4)(5)(6)],제41호관 바이오 컴플렉스관-107 강의실3[41-107],이론실험실습,N
XAA8061008,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,박보연, [12-401:금(4)(5)(6)],제12호관 컨벤션센터-401 영어랩실[12-401],이론실험실습,N
XAA8061009,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,박상원, [08-272:목(1)(2)(3)],제8호관 공과대학·도시과학대학-272 강의실[08-272],이론실험실습,N
XAA8061010,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,최혜림, [08-482:목(1)(2)(3)],제8호관 공과대학·도시과학대학-482 강의실(소)-4  [08-482],이론실험실습,N
XAA8061011,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,윤숙, [08-515:목(1)(2)(3)],제8호관 공과대학·도시과학대학-515 세미나실(대)[08-515],이론실험실습,N
XAA8061012,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,김미향, [09-226:목(1)(2)(3)],제9호관 공동실험실습관-226 강의실[09-226],이론실험실습,N
XAA8061013,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,양현진, [12-506:목(1)(2)(3)],제12호관 컨벤션센터-506 강의실(소)-3[12-506],이론실험실습,N
XAA8061014,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,이태희, [08-321:월(1)(2)(3)],제8호관 공과대학·도시과학대학-321 강의실(소)-2[08-321],이론실험실습,N
XAA8061015,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,이승윤, [08-433:월(1)(2)(3)],제8호관 공과대학·도시과학대학-433 강의실(중)-5  [08-433],이론실험실습,N
XAA8061016,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,조명숙, [08-515:월(1)(2)(3)],제8호관 공과대학·도시과학대학-515 세미나실(대)[08-515],이론실험실습,N
XAA8061017,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,이은봉, [12-506:월(1)(2)(3)],제12호관 컨벤션센터-506 강의실(소)-3[12-506],이론실험실습,N
XAA8061018,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,박상원, [08-515:금(1)(2)(3)],제8호관 공과대학·도시과학대학-515 세미나실(대)[08-515],이론실험실습,N
XAA8061019,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,윤숙, [08-534:금(1)(2)(3)],제8호관 공과대학·도시과학대학-534 강의실(중)-7[08-534],이론실험실습,N
XAA8061020,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,박주혜, [08-416:금(1)(2)(3)],제8호관 공과대학·도시과학대학-416 강의실(소)-5[08-416],이론실험실습,N
XAA8061021,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,, [08-503:금(1)(2)(3)],제8호관 공과대학·도시과학대학-503 강의실(중)-6[08-503],이론실험실습,N
XAA8061022,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,최혜림, [08-502:목(4)(5)(6)],제8호관 공과대학·도시과학대학-502 강의실(소)-7[08-502],이론실험실습,N
XAA8061023,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,양현진, [12-506:목(4)(5)(6)],제12호관 컨벤션센터-506 강의실(소)-3[12-506],이론실험실습,N
XAA8061024,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,양근용, [28-303:목(4)(5)(6)],제28호관 도시과학대학-303 강의실[28-303],이론실험실습,N
XAA8061025,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,김미향, [28-405:목(4)(5)(6)],제28호관 도시과학대학-405 강의실[28-405],이론실험실습,N
XAA8061026,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,김미향, [07-304:월(4)(5)(6)],제7호관 정보기술대학-304 강의실(대)-계단식[07-304],이론실험실습,N
XAA8061027,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,양현진, [07-313:월(4)(5)(6)],제7호관 정보기술대학-313 강의실(중)-2[07-313],이론실험실습,N
XAA8061028,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,양근용, [07-406:월(4)(5)(6)],제7호관 정보기술대학-406 강의실(소)-2[07-406],이론실험실습,N
XAA8061029,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,조명숙, [07-416:월(4)(5)(6)],제7호관 정보기술대학-416 세미나실(대)[07-416],이론실험실습,N
XAA8061030,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,최혜림, [07-417:월(4)(5)(6)],제7호관 정보기술대학-417 강의실(소)-3[07-417],이론실험실습,N
XAA8061031,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,이은봉, [07-505:월(4)(5)(6)],제7호관 정보기술대학-505 강의실(중)-2[07-505],이론실험실습,N
XAA8061032,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,이태희, [05-420:화(1)(2)(3)],제5호관 자연과학대학·생명과학기술대학-420 강의실(중)-4[05-420],이론실험실습,N
XAA8061033,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,윤숙, [14-203:화(1)(2)(3)],제14호관 동북아경제·경영-203 강의실(중)-5(경영대학원)[14-203],이론실험실습,N
XAA8061034,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,이은봉, [29-103:화(1)(2)(3)],제29호관 생명과학기술대학-103 강의실(경영학부)[29-103],이론실험실습,N
XAA8061035,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,이승윤, [29-208:화(1)(2)(3)],제29호관 생명과학기술대학-208 강의실[29-208],이론실험실습,N
XAA8061036,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,박보연, [12-506:화(1)(2)(3)],제12호관 컨벤션센터-506 강의실(소)-3[12-506],이론실험실습,N
XAA8061037,학부,2025년도,2학기,기초교양,기초교양(학문의기초),1,글쓰기이론과실제,Theory and practice of Writing,2,1,35,정영진, [12-401:화(야1)(야2)(야3)],제12호관 컨벤션센터-401 영어랩실[12-401],이론실험실습,N
0005061001,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,브루스 스쿠르스, [15-213:수(6)(7)],제15호관 인문대학-213 회화실-3[15-213],실험실습,N
0005061002,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,데이비드, [15-214:수(6)(7)],제15호관 인문대학-214 회화실-4[15-214],실험실습,N
0005061003,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,데빈, [15-215:수(6)(7)],제15호관 인문대학-215 회화실-1[15-215],실험실습,N
0005061004,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,코리 로슨, [15-216:수(6)(7)],제15호관 인문대학-216 회화실-8 [15-216],실험실습,N
0005061005,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,브루스 스쿠르스, [15-213:월(8)(9)],제15호관 인문대학-213 회화실-3[15-213],실험실습,N
0005061006,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,데빈, [15-214:월(8)(9)],제15호관 인문대학-214 회화실-4[15-214],실험실습,N
0005061007,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,브렌트 맥납, [15-215:월(8)(9)],제15호관 인문대학-215 회화실-1[15-215],실험실습,N
0005061008,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,데이비드, [15-216:월(8)(9)],제15호관 인문대학-216 회화실-8 [15-216],실험실습,N
0005061009,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,코리 로슨, [15-217:월(8)(9)],제15호관 인문대학-217 회화실-2[15-217],실험실습,N
0005061010,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,데이비드, [15-213:목(6)(7)],제15호관 인문대학-213 회화실-3[15-213],실험실습,N
0005061011,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,브렌트 맥납, [15-214:목(6)(7)],제15호관 인문대학-214 회화실-4[15-214],실험실습,N
0005061012,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,티모시 톰슨, [15-215:목(6)(7)],제15호관 인문대학-215 회화실-1[15-215],실험실습,N
0005061013,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,캘럼 맥코트, [15-216:목(6)(7)],제15호관 인문대학-216 회화실-8 [15-216],실험실습,N
0005061014,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,코리 로슨, [15-217:목(6)(7)],제15호관 인문대학-217 회화실-2[15-217],실험실습,N
0005061015,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,알란, [15-218:목(6)(7)],제15호관 인문대학-218 회화실-5[15-218],실험실습,N
0005061016,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,캘럼 맥코트, [15-213:금(1)(2)],제15호관 인문대학-213 회화실-3[15-213],실험실습,N
0005061017,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,유원, [15-214:금(1)(2)],제15호관 인문대학-214 회화실-4[15-214],실험실습,N
0005061018,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,데릭 스톤, [15-215:금(1)(2)],제15호관 인문대학-215 회화실-1[15-215],실험실습,N
0005061019,학부,2025년도,2학기,기초교양,기초교양(학문의기초),2,대학영어회화2,College English Conversation2,1,1,25,코리 로슨, [15-216:금(1)(2)],제15호관 인문대학-216 회화실-8 [15-216],실험실습,N
